file_index,category,line_number,text
2,Sangat_Kecil,1,"[933904] Kombinasi antara metode simetris dan asimetris menghasilkan sistem keamanan yang hibrida. The quick brown fox jumps over the lazy dog to test typography and rendering speeds. Cloud computing provides scalable resources over the internet for modern applications. Data science combines statistical analysis, machine learning, and domain expertise to solve problems."
2,Sangat_Kecil,2,"[123761] Data science combines statistical analysis, machine learning, and domain expertise to solve problems. Analisis data skala besar memerlukan infrastruktur komputasi yang kuat dan efisien. Protokol jaringan bertugas mengatur komunikasi data antar perangkat agar berjalan lancar. Implementasi fungsi hash membantu menjaga integritas data dari manipulasi pihak ketiga."
2,Sangat_Kecil,3,"[754844] The quick brown fox jumps over the lazy dog to test typography and rendering speeds. Protokol jaringan bertugas mengatur komunikasi data antar perangkat agar berjalan lancar. The quick brown fox jumps over the lazy dog to test typography and rendering speeds. Data science combines statistical analysis, machine learning, and domain expertise to solve problems."
2,Sangat_Kecil,4,[411211] The quick brown fox jumps over the lazy dog to test typography and rendering speeds. Sistem kriptografi ini digunakan untuk mengamankan data sensitif dari akses yang tidak sah. Sistem kriptografi ini digunakan untuk mengamankan data sensitif dari akses yang tidak sah. The quick brown fox jumps over the lazy dog to test typography and rendering speeds.
2,Sangat_Kecil,5,"[514839] The quick brown fox jumps over the lazy dog to test typography and rendering speeds. Keamanan informasi menjadi pilar utama dalam pengembangan aplikasi berbasis web saat ini. Data science combines statistical analysis, machine learning, and domain expertise to solve problems. Protokol jaringan bertugas mengatur komunikasi data antar perangkat agar berjalan lancar."
2,Sangat_Kecil,6,"[934976] Kombinasi antara metode simetris dan asimetris menghasilkan sistem keamanan yang hibrida. Keamanan informasi menjadi pilar utama dalam pengembangan aplikasi berbasis web saat ini. Implementasi fungsi hash membantu menjaga integritas data dari manipulasi pihak ketiga. Software engineering principles emphasize clean code, documentation, and thorough testing."
2,Sangat_Kecil,7,"[250212] Kombinasi antara metode simetris dan asimetris menghasilkan sistem keamanan yang hibrida. Software engineering principles emphasize clean code, documentation, and thorough testing. Artificial intelligence models require structured training datasets to improve accuracy. Sistem kriptografi ini digunakan untuk mengamankan data sensitif dari akses yang tidak sah."
2,Sangat_Kecil,8,[252183] Pengujian performa algoritma dilakukan dengan mengukur waktu eksekusi dan penggunaan memori. Sistem kriptografi ini digunakan untuk mengamankan data sensitif dari akses yang tidak sah. Artificial intelligence models require structured training datasets to improve accuracy. The quick brown fox jumps over the lazy dog to test typography and rendering speeds.
2,Sangat_Kecil,9,"[635790] Data science combines statistical analysis, machine learning, and domain expertise to solve problems. Data science combines statistical analysis, machine learning, and domain expertise to solve problems. Proses enkripsi mengubah plaintext menjadi ciphertext menggunakan kunci rahasia tertentu. The quick brown fox jumps over the lazy dog to test typography and rendering speeds."
2,Sangat_Kecil,10,[217556] Kombinasi antara metode simetris dan asimetris menghasilkan sistem keamanan yang hibrida. Kombinasi antara metode simetris dan asimetris menghasilkan sistem keamanan yang hibrida. The quick brown fox jumps over the lazy dog to test typography and rendering speeds. Keamanan informasi menjadi pilar utama dalam pengembangan aplikasi berbasis web saat ini.
